name,price,usual_price,discount,description,url,image,categories,store
AH Doperwten,1.25,1.25,null,Makkelijk en snel op tafel! Met deze frisgroene doperwtjes kun je eindeloos combineren. Voor zowel warme als koude gerechten Voor de kids: serveer met vissticks en patat Prijsfavorieten: topkwaliteit en altijd laaggeprijsd Prijsfavoriet,"https://www.ah.nl/producten/product/wi838/ah-doperwten
",https://static.ah.nl/dam/product/AHI_43545239383434353039?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Aardappel, groente, fruit/Groente/Bonen, peulvruchten/Doperwten/Doperwten (conserven)",Albert Heijn
AH Doperwten,1.45,1.45,null,"Makkelijk en snel op tafel voor verschillende gerechten. Om direct te gebruiken! Voor de klassieke aardappelen, vlees en groente maaltijd Zowel koud als warm te serveren Ook lekker voor het bereiden van salades Ideaal voor het bereiden van soep, stamppot en ovenschotels","https://www.ah.nl/producten/product/wi839/ah-doperwten
",https://static.ah.nl/dam/product/AHI_43545239383433353436?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Aardappel, groente, fruit/Groente/Bonen, peulvruchten/Doperwten/Doperwten (conserven)",Albert Heijn
AH Hollandse bruine bonen,1.55,1.55,null,Van Zeeuwse bodem Lekker in éénpansgerechten en soepen Prijsfavorieten: topkwaliteit en altijd laaggeprijsd Prijsfavoriet,"https://www.ah.nl/producten/product/wi840/ah-hollandse-bruine-bonen
",https://static.ah.nl/dam/product/AHI_43545239383438353939?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Aardappel, groente, fruit/Groente/Bonen, peulvruchten/Bruine bonen/Bruine bonen (conserven)",Albert Heijn
AH Hollandse bruine bonen,1.09,1.09,null,Van Zeeuwse bodem Lekker in éénpansgerechten en soepen Prijsfavorieten: topkwaliteit en altijd laaggeprijsd Prijsfavoriet,"https://www.ah.nl/producten/product/wi841/ah-hollandse-bruine-bonen
",https://static.ah.nl/dam/product/AHI_43545239383438363035?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Aardappel, groente, fruit/Groente/Bonen, peulvruchten/Bruine bonen/Bruine bonen (conserven)",Albert Heijn
AH Hollandse bruine bonen,0.79,0.79,null,Van Zeeuwse bodem Lekker in éénpansgerechten en soepen,"https://www.ah.nl/producten/product/wi849/ah-hollandse-bruine-bonen
",https://static.ah.nl/dam/product/AHI_43545239383433353532?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Aardappel, groente, fruit/Groente/Bonen, peulvruchten/Bruine bonen/Bruine bonen (conserven)",Albert Heijn
AH Partjes mandarijn op sap,1.99,1.99,null,Zongerijpte mandarijnen Lekker door de yoghurt of op ijs,"https://www.ah.nl/producten/product/wi852/ah-partjes-mandarijn-op-sap
",https://static.ah.nl/dam/product/AHI_43545239383438353937?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Soepen, sauzen, kruiden, olie/Conserven/Fruitconserven/Mandarijnen (conserven)",Albert Heijn
AH Ananasschijven op sap,1.20,1.20,null,"Lekker zoete zongerijpte ananasschijven op sap, lekker in salades, curry's en desserts. Ook lekker gesneden tijdens het ontbijt met wat muesli en yoghurt Tip! Leg ook eens een gebakken schijfje ananas op een hamburger Prijsfavorieten: topkwaliteit en altijd laaggeprijsd Prijsfavoriet","https://www.ah.nl/producten/product/wi857/ah-ananasschijven-op-sap
",https://static.ah.nl/dam/product/AHI_43545239383735353631?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Soepen, sauzen, kruiden, olie/Conserven/Fruitconserven/Ananas (conserven)",Albert Heijn
AH Aardappel salade,2.39,2.39,null,Wat is Nutri-Score? Volle romige aardappelsalade met aardappelschijfjes Met knapperige stukjes ui Ook heerlijk als lunch of voorgerecht Een must bij een goede BBQ of Gourmet Vegetarisch Prijsfavorieten: topkwaliteit en altijd laaggeprijsd PrijsfavorietVega,"https://www.ah.nl/producten/product/wi893/ah-aardappel-salade
",https://static.ah.nl/dam/product/AHI_43545239383738343237?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Salades, pizza, maaltijden/Salades/Huzarensalades, rundvleessalades en slaatjes/Aardappelsalade",Albert Heijn
AH Mayonaise,1.29,1.29,null,"Deze AH Mayonaise is extra romig en zacht van smaak en lekker bij frites, gebakken aardappels en kip. Ook ideaal als basis van een dressing Bereid met scharreleieren Met mosterd bereid Ook voor bij de BBQ! Vega","https://www.ah.nl/producten/product/wi903/ah-mayonaise
",https://static.ah.nl/dam/product/AHI_43545239363633353438?revLabel=2&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Soepen, sauzen, kruiden, olie/Sauzen/Snacksauzen, mayonaise/Mayonaise/Mayonaise (in pot)",Albert Heijn
AH Mayonaise,1.94,1.94,null,"Deze AH Mayonaise is extra romig en zacht van smaak en lekker bij frites, gebakken aardappels en kip. Ook ideaal als basis van een dressing Met mosterd bereid Ook voor bij de BBQ! Prijsfavorieten: topkwaliteit en altijd laaggeprijsd PrijsfavorietVega","https://www.ah.nl/producten/product/wi904/ah-mayonaise
",https://static.ah.nl/dam/product/AHI_43545239363634333134?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Soepen, sauzen, kruiden, olie/Sauzen/Snacksauzen, mayonaise/Mayonaise/Mayonaise (in pot)",Albert Heijn
AH Zonnebloemolie,2.99,2.99,null,"Zonnebloemolie, voor het bereiden van zowel warme als koude gerechten. Gewonnen uit de 'pitten' van de zonnebloem PrijsfavorietVegan","https://www.ah.nl/producten/product/wi906/ah-zonnebloemolie
",https://static.ah.nl/dam/product/AHI_43545239373335363131?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Pasta, rijst en wereldkeuken/Olie en frituurvet/Olie bakken, braden en wok/Zonnebloemolie",Albert Heijn
AH Augurken zoetzuur,0.99,0.99,null,"Sappig, met een knapperige beet Een calorie-arme snack Prijsfavorieten: topkwaliteit en altijd laaggeprijsd PrijsfavorietVegan","https://www.ah.nl/producten/product/wi910/ah-augurken-zoetzuur
",https://static.ah.nl/dam/product/AHI_43545239363336353931?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Soepen, sauzen, kruiden, olie/Conserven/Groenteconserven/Augurken, uitjes/Augurken",Albert Heijn
AH Zilveruitjes zoetzuur,0.69,0.69,null,"Sappig, met een knapperige beet Ook lekker in stoofgerechten Prijsfavorieten: topkwaliteit en altijd laaggeprijsd PrijsfavorietVegan","https://www.ah.nl/producten/product/wi913/ah-zilveruitjes-zoetzuur
",https://static.ah.nl/dam/product/AHI_43545239363332343134?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Soepen, sauzen, kruiden, olie/Conserven/Groenteconserven/Augurken, uitjes/Zilveruitjes",Albert Heijn
AH Augurken partysticks zoetzuur,1.09,1.09,null,Friszoet van smaak Een calorie-arme snack Prijsfavorieten: topkwaliteit en altijd laaggeprijsd PrijsfavorietVegan,"https://www.ah.nl/producten/product/wi914/ah-augurken-partysticks-zoetzuur
",https://static.ah.nl/dam/product/AHI_43545239363336363030?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Soepen, sauzen, kruiden, olie/Conserven/Groenteconserven/Augurken, uitjes/Augurken",Albert Heijn
AH Augurken klein zoetzuur,1.19,1.19,null,"Sappig, met een knapperige beet Een calorie-arme snack Vegan","https://www.ah.nl/producten/product/wi917/ah-augurken-klein-zoetzuur
",https://static.ah.nl/dam/product/AHI_43545239363332343133?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Soepen, sauzen, kruiden, olie/Conserven/Groenteconserven/Augurken, uitjes/Augurken",Albert Heijn
AH Rijkgevulde tomatensoep,1.89,1.89,null,Een heerlijke rijkgevulde tomatensoep met gehaktballetjes. Met groenten en vermicelli Extra gevuld en vol van smaak Prijsfavoriet Prijsfavoriet,"https://www.ah.nl/producten/product/wi920/ah-rijkgevulde-tomatensoep
",https://static.ah.nl/dam/product/AHI_43545239383535303539?revLabel=2&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Soepen, sauzen, kruiden, olie/Conserven/Soepen in blik/Tomatensoep in blik",Albert Heijn
AH Rijkgevulde kippensoep,1.89,1.89,null,Een heerlijke rijkgevulde kippensoep met vermicelli Met malse stukjes kip Extra gevuld en krachtig van smaak Prijsfavorieten: topkwaliteit en altijd laaggeprijsd Prijsfavoriet,"https://www.ah.nl/producten/product/wi921/ah-rijkgevulde-kippensoep
",https://static.ah.nl/dam/product/AHI_43545239383338323837?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Soepen, sauzen, kruiden, olie/Conserven/Soepen in blik/Kippensoep in blik",Albert Heijn
AH Rijkgevulde bruine bonensoep,1.75,1.75,null,Een heerlijke rijkgevulde bruine bonensoep met plakjes rookworst Met hele bruine bonen en aardappelen Extra gevuld en krachtig van smaak Prijsfavorieten: topkwaliteit en altijd laaggeprijsd Prijsfavoriet,"https://www.ah.nl/producten/product/wi922/ah-rijkgevulde-bruine-bonensoep
",https://static.ah.nl/dam/product/AHI_43545239383433353631?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Soepen, sauzen, kruiden, olie/Conserven/Soepen in blik/Bruine bonensoep in blik",Albert Heijn
AH Rijkgevulde erwtensoep,1.69,1.69,null,Een heerlijke rijkgevulde erwtensoep met plakjes rookworst Holandse soep met rookworst en spliterwten Extra gevuld en krachtig van smaak Prijsfavorieten: topkwaliteit en altijd laaggeprijsd Prijsfavoriet,"https://www.ah.nl/producten/product/wi934/ah-rijkgevulde-erwtensoep
",https://static.ah.nl/dam/product/AHI_43545239383338323838?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Soepen, sauzen, kruiden, olie/Conserven/Soepen in blik/Erwtensoep in blik",Albert Heijn
AH Pannenkoekmix,0.75,0.75,null,"De lekkerste pannenkoeken, die bak je natuurlijk zelf! Geen toegevoegd suiker Snel en makkelijk te bereiden Dit pak is geschikt voor circa 11 pannenkoeken Prijsfavorieten: topkwaliteit en altijd laaggeprijsd PrijsfavorietVega","https://www.ah.nl/producten/product/wi935/ah-pannenkoekmix
",https://static.ah.nl/dam/product/AHI_43545239363334353130?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Salades, pizza, maaltijden/Pannenkoeken, poffertjes/Pannenkoekenmix/Pannenkoekenmix (diverse)",Albert Heijn
Vaseline Bodylotion intensive care droge huid,6.55,6.55,null,Hydrateert diep om de droge huid te helpen herstellen Houdt de droge huid 3 weken lang hersteld Verstevigt en laat de huid er gezonder uitzien,"https://www.ah.nl/producten/product/wi937/vaseline-bodylotion-intensive-care-droge-huid
",https://static.ah.nl/dam/product/AHI_43545239373936343631?revLabel=23&rendition=800x800_JPG_Q90&fileType=binary,Home/Producten/Drogisterij/Lichaamsverzorging/Huidverzorging/Bodylotion en bodymilk/Bodylotion/Bodylotion alle huidtypes,Albert Heijn
AH Mienestjes,1.09,1.09,null,"Mie met een lekkere stevige bite De nestjes koken mooi los, zonder te kleven Ideaal voor bamischotels, ook lekker in de noodlesoep Tip: vul de mie aan met vlees of kip, garnalen, bamigroenten, champignons en breng op smaak met bijvoorbeeld sambal, ketjap, knoflook en gemberpoeder. Geef er gebakken ei of reepjes omelet, zilveruitjes, augurken, atjar tjampoer en kroepoek bij. Prijsfavorieten: topkwaliteit en altijd laaggeprijsd PrijsfavorietVega","https://www.ah.nl/producten/product/wi944/ah-mienestjes
",https://static.ah.nl/dam/product/AHI_43545239363439393331?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Pasta, rijst en wereldkeuken/Pasta, rijst, noedels/Noedels, mie/Mie",Albert Heijn
AH Witte snelkook rijst,1.39,1.39,null,"De ideale basisrijst met een mooie droge korrel, klaar in 8 minuten. Voor het bereiden van vele gerechten, van Oosterse tot Hollandse maaltijden. Kijk voor recepten en inspiratie op ah.nl/allerhande Mooie droge korrel en klaar in 8 minuten Ideaal als basisrijst Voor het bereiden van vele gerechten Vegan","https://www.ah.nl/producten/product/wi948/ah-witte-snelkook-rijst
",https://static.ah.nl/dam/product/AHI_43545239393039393731?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Pasta, rijst en wereldkeuken/Pasta, rijst, noedels/Rijst/Witte rijst",Albert Heijn
AH Patent tarwebloem,0.69,0.69,null,Zorgvuldig geselecteerde tarwe van hoge kwaliteit Zeer fijn gemalen Vegan,"https://www.ah.nl/producten/product/wi952/ah-patent-tarwebloem
",https://static.ah.nl/dam/product/AHI_43545239363730323335?revLabel=2&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Pasta, rijst en wereldkeuken/Bakproducten/Basismeel, bloem/Tarwebloem",Albert Heijn
AH Zelfrijzend bakmeel,0.79,0.79,null,Zorgvuldig geselecteerde tarwe van hoge kwaliteit Zeer fijn gemalen Vegan,"https://www.ah.nl/producten/product/wi953/ah-zelfrijzend-bakmeel
",https://static.ah.nl/dam/product/AHI_434d50313232363730?revLabel=3&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Pasta, rijst en wereldkeuken/Bakproducten/Basismeel, bloem/(Zelfrijzend) bakmeel",Albert Heijn
AH Paneermeel naturel beschuit,0.59,0.59,null,Voor een krokant laagje op gerechten Met handige strooi-opening Prijsfavorieten: topkwaliteit en altijd laaggeprijsd PrijsfavorietVega,"https://www.ah.nl/producten/product/wi954/ah-paneermeel-naturel-beschuit
",https://static.ah.nl/dam/product/AHI_43545239363730323330?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Pasta, rijst en wereldkeuken/Bakproducten/Paneermeel/Paneermeel (naturel)",Albert Heijn
AH Pepermunt,1.49,1.49,null,Rond mintsnoepje voor tussendoor. Ook lekker na de maaltijd voor een frisse smaak. Frisse muntsmaak Voor een frisse adem Goedkoopje! Prijsfavorieten: topkwaliteit en altijd laaggeprijsd Prijsfavoriet,"https://www.ah.nl/producten/product/wi962/ah-pepermunt
",https://static.ah.nl/dam/product/AHI_434d50323333393031?revLabel=3&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Snoep, koek, chips en chocolade/Pepermunt, keelpastilles/Pepermunt/Rol, zakje pepermunt",Albert Heijn
Olay Dagcreme double action,8.39,8.39,null,Lichtgewicht hydratatie + houdt vocht de hele dag vast Zorgt de hele dag voor hydratatie van de huid,"https://www.ah.nl/producten/product/wi992/olay-dagcreme-double-action
",https://static.ah.nl/dam/product/AHI_43545239363130343235?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Home/Producten/Drogisterij/Gezichtsverzorging/Gezichtscreme/Dagcreme/Dagcreme vrouw,Albert Heijn
Delicata Reep wit,1.19,1.19,3,Wat is Nutri-Score? Deze romige witte chocolade van Delicata is onweerstaanbaar! Gemaakt van Belgische chocolade Lekker voor bij de koffie of thee Met Rainforest Alliance gecertificeerde cacao Vega,"https://www.ah.nl/producten/product/wi1015/delicata-reep-wit
",https://static.ah.nl/dam/product/AHI_43545239393130303234?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Snoep, koek, chips en chocolade/Chocolade/Repen en tabletten/Witte chocolade repen/Witte chocolade",Albert Heijn
Delicata Reep melk,1.99,1.99,null,Vol van smaak Chocolademakers sinds 1926 Vega,"https://www.ah.nl/producten/product/wi1016/delicata-reep-melk
",https://static.ah.nl/dam/product/AHI_43545239393039373233?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Snoep, koek, chips en chocolade/Chocolade/Repen en tabletten/Melkchocolade repen/Melkchocolade",Albert Heijn
Delicata Reep puur 58%,1.99,1.99,null,Met 57% cacaobestanddelen Chocolademakers sinds 1926 Vega,"https://www.ah.nl/producten/product/wi1017/delicata-reep-puur-58
",https://static.ah.nl/dam/product/AHI_43545239393039373331?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Snoep, koek, chips en chocolade/Chocolade/Repen en tabletten/Pure chocolade repen/Pure chocolade",Albert Heijn
Delicata Reep extra puur 70%,1.99,1.99,null,Met 70% cacaobestanddelen Chocolademakers sinds 1926 Vega,"https://www.ah.nl/producten/product/wi1018/delicata-reep-extra-puur-70
",https://static.ah.nl/dam/product/AHI_43545239393039373234?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Snoep, koek, chips en chocolade/Chocolade/Repen en tabletten/Pure chocolade repen/Pure chocolade",Albert Heijn
Delicata Reep melk-hazelnoot,1.99,1.99,null,"De cacaobonen worden in het land van herkomst gedroogd en gefermenteerd, een proces waarbij de juiste kleur en zuurgraad ontstaat. Daar worden ze geroosterd en gemalen tot een cacaomassa. Vega","https://www.ah.nl/producten/product/wi1019/delicata-reep-melk-hazelnoot
",https://static.ah.nl/dam/product/AHI_43545239393039373332?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Snoep, koek, chips en chocolade/Chocolade/Repen en tabletten/Melkchocolade repen/Melkchocolade met noten",Albert Heijn
AH Roomboter karamel stroopwafels,2.39,2.39,null,"Deze heerlijke roomboterwafel gevuld met roomboter karamelstroop zijn extra groot, oftewel om extra lang genieten! Bereid met 25% roomboter Gevuld met roomboter karamelvulling Vega","https://www.ah.nl/producten/product/wi1030/ah-roomboter-karamel-stroopwafels
",https://static.ah.nl/dam/product/AHI_43545239383533393733?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Snoep, koek, chips en chocolade/Koek/Stroopwafel, stroopkoek, wafels/Stroopwafels",Albert Heijn
AH Lange vingers,0.99,0.99,null,"Luchtige goudgele biscuit bestrooid met een laagje suiker, ideaal voor het maken van desserts of simpelweg voor bij de koffie of thee. Lekker bij de koffie Hét koekje voor zelfgemaakte desserts Lekker voor tussendoor Lekker voor het maken van tiramisu PrijsfavorietVega","https://www.ah.nl/producten/product/wi1035/ah-lange-vingers
",https://static.ah.nl/dam/product/AHI_43545239383834353632?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Snoep, koek, chips en chocolade/Koek/Lange vingers",Albert Heijn
AH Biscuits volkoren met tarwebloem,0.77,0.77,null,Heerlijke volle tarwesmaak Makkelijk te openen verpakking Prijsfavorieten: topkwaliteit en altijd laaggeprijsd PrijsfavorietVegan,"https://www.ah.nl/producten/product/wi1041/ah-biscuits-volkoren-met-tarwebloem
",https://static.ah.nl/dam/product/AHI_43545239383933363031?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Snoep, koek, chips en chocolade/Koek/Biscuits/Theebiscuits",Albert Heijn
AH Kletskoppen met stukjes pinda,1.04,1.04,null,"Knapperige, luchtige koekjes. Met stukjes pinda Prijsfavorieten: topkwaliteit en altijd laaggeprijsd PrijsfavorietVega","https://www.ah.nl/producten/product/wi1051/ah-kletskoppen-met-stukjes-pinda
",https://static.ah.nl/dam/product/AHI_43545239383533333934?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Snoep, koek, chips en chocolade/Koek/Koffiekoekjes",Albert Heijn
AH Amandelspeculaas,1.99,1.99,null,Lekker knapperig Bestrooid met geschaafde amandelen Prijsfavorieten: topkwaliteit en altijd laaggeprijsd PrijsfavorietVega,"https://www.ah.nl/producten/product/wi1055/ah-amandelspeculaas
",https://static.ah.nl/dam/product/AHI_43545239383735353730?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Snoep, koek, chips en chocolade/Koek/Speculaas",Albert Heijn
AH Roomboter kletsmajoors,2.39,2.39,null,Gemaakt met verse roomboter Prijsfavorieten: topkwaliteit en altijd laaggeprijsd PrijsfavorietVega,"https://www.ah.nl/producten/product/wi1057/ah-roomboter-kletsmajoors
",https://static.ah.nl/dam/product/AHI_43545239383630353530?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Snoep, koek, chips en chocolade/Koek/Koffiekoekjes",Albert Heijn
AH Trio zoutjes sesam- & maanzaad,0.99,0.99,null,Hartige zoutjes Met sesam- en maanzaad Vegan,"https://www.ah.nl/producten/product/wi1077/ah-trio-zoutjes-sesam-en-maanzaad
",https://static.ah.nl/dam/product/AHI_434d50303538313339?revLabel=2&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Snoep, koek, chips en chocolade/Zoutjes/Zoutjes-crackers",Albert Heijn
AH Halfvolle koffiemelk,0.95,0.95,null,Zacht en romig van smaak Met zorg gemaakt van de lekkerste melk Prijsfavorieten: topkwaliteit en altijd laaggeprijsd PrijsfavorietVega,"https://www.ah.nl/producten/product/wi1101/ah-halfvolle-koffiemelk
",https://static.ah.nl/dam/product/AHI_43545239373232363133?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Zuivel, plantaardig en eieren/Koffiemelk, koffieroom, koffiecreamers/Koffiemelk",Albert Heijn
AH Koffieroom,1.09,1.09,null,Heerlijk vol en romig van smaak Met zorg gemaakt van de lekkerste room Prijsfavorieten: topkwaliteit en altijd laaggeprijsd PrijsfavorietVega,"https://www.ah.nl/producten/product/wi1102/ah-koffieroom
",https://static.ah.nl/dam/product/AHI_434d50303133303539?revLabel=2&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Zuivel, plantaardig en eieren/Koffiemelk, koffieroom, koffiecreamers/Koffieroom",Albert Heijn
AH Koffiecreamer,1.89,1.89,null,Maakt koffie zachtromig Lang houdbaar buiten de koeling Vega,"https://www.ah.nl/producten/product/wi1103/ah-koffiecreamer
",https://static.ah.nl/dam/product/AHI_43545239373635333031?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Zuivel, plantaardig en eieren/Koffiemelk, koffieroom, koffiecreamers/Koffiecreamer",Albert Heijn
AH Halfvolle koffiemelk,1.85,1.85,null,Zacht en romig van smaak Met zorg gemaakt van de lekkerste melk Prijsfavorieten: topkwaliteit en altijd laaggeprijsd PrijsfavorietVega,"https://www.ah.nl/producten/product/wi1107/ah-halfvolle-koffiemelk
",https://static.ah.nl/dam/product/AHI_434d50363534303631?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Zuivel, plantaardig en eieren/Koffiemelk, koffieroom, koffiecreamers/Koffiemelk",Albert Heijn
AH Halfvolle koffiemelk,1.05,1.05,null,"Zacht en romig van smaak Bevat 4,5% vet Prijsfavorieten: topkwaliteit en altijd laaggeprijsd PrijsfavorietVega","https://www.ah.nl/producten/product/wi1108/ah-halfvolle-koffiemelk
",https://static.ah.nl/dam/product/AHI_434d50303134353530?revLabel=2&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Zuivel, plantaardig en eieren/Koffiemelk, koffieroom, koffiecreamers/Koffiemelk",Albert Heijn
AH Volle koffiemelk,1.15,1.15,null,Vol en romig van smaak Met zorg gemaakt van de lekkerste melk Prijsfavorieten: topkwaliteit en altijd laaggeprijsd PrijsfavorietVega,"https://www.ah.nl/producten/product/wi1109/ah-volle-koffiemelk
",https://static.ah.nl/dam/product/AHI_434d50363534303539?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Zuivel, plantaardig en eieren/Koffiemelk, koffieroom, koffiecreamers/Koffiemelk",Albert Heijn
Unox Hamburgers,3.45,3.45,null,Bevat 2 heerlijke hamburgers Geschikt voor op de bbq Beloond met beter leven keurmerk 1 ster Onze hamburgers bevatten geen toegevoegde smaakversterkers,"https://www.ah.nl/producten/product/wi1148/unox-hamburgers
",https://static.ah.nl/dam/product/AHI_43545239383938333330?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Vlees, kip, vis, vega/Varkensvlees/Hamburgers (varkensvlees)/Hamburgers (conserven)",Albert Heijn
AH Bladerdeeg,0.99,0.99,null,Voor zoete en hartige gerechten. Maak de bevroren bladerdeegplakjes los en laat ze op het tussenvelletje ontdooien. Doe de resterende bladerdeegplakjes terug in het hersluitbare doosje in de diepvries. De bereiding van filo bladerdeeg kan variëren per recept. Weetje of tip: Na ontdooiing niet opnieuw invriezen. Prijsfavorieten: topkwaliteit en altijd laaggeprijsd PrijsfavorietVegaDiepvries,"https://www.ah.nl/producten/product/wi1241/ah-bladerdeeg
",https://static.ah.nl/dam/product/AHI_43545239383930343137?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Diepvries/Gebak, brood, bladerdeeg/Bladerdeeg (diepvries)",Albert Heijn
Koopmans Bladerdeeg roomboter,2.29,2.29,null,"Heerlijk volle en romige smaak door de roomboter 1 pak bevat 10 plakjes bladerdeeg 1 pak bevat 10 plakjes bladerdeeg Elektrische oven (225 graden celsius), heteluchtoven (210 graden celsius) of gasoven (stand 5-6) VegaDiepvriesZelf afbakken","https://www.ah.nl/producten/product/wi1243/koopmans-bladerdeeg-roomboter
",https://static.ah.nl/dam/product/AHI_43545239363734353332?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Diepvries/Gebak, brood, bladerdeeg/Bladerdeeg (diepvries)",Albert Heijn
AH Rundvlees bitterballen,1.69,1.69,null,Diepvries Te bereiden in friteuse. Diepvries,"https://www.ah.nl/producten/product/wi1250/ah-rundvlees-bitterballen
",https://static.ah.nl/dam/product/AHI_434d50323536333631?revLabel=2&rendition=800x800_JPG_Q90&fileType=binary,Home/Producten/Diepvries/Diepvries snacks/Frituur snacks/Bitterballen (frituur),Albert Heijn
Unicura Ultra anti bacterieel handzeep,2.99,2.99,4,Unicura ultra is de ideale antibacteriele handzeep voor dagelijks gebruik. We helpen je handen te beschermen en geuren van bijvoorbeeld koken te neutraliseren. Antibacteriele handzeep Voor dagelijkse bescherming Voorkomt geurtjes Was je handen meerdere keren per dag minimaal 20 sec,"https://www.ah.nl/producten/product/wi1265/unicura-ultra-anti-bacterieel-handzeep
",https://static.ah.nl/dam/product/AHI_43545239383239313031?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Home/Producten/Drogisterij/Lichaamsverzorging/Handverzorging/Handzeep/Vloeibare zeep,Albert Heijn
Vicks Blue menthol keelpastilles suikervrij,1.99,1.99,null,Suikervrij Met menthol Voor een diepe ademshalingssensatie Hersluitbare verpakking Vegan,"https://www.ah.nl/producten/product/wi1376/vicks-blue-menthol-keelpastilles-suikervrij
",https://static.ah.nl/dam/product/AHI_43545239393038313431?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Snoep, koek, chips en chocolade/Pepermunt, keelpastilles/Keelpastilles",Albert Heijn
Côte d'Or Chokotoff,3.49,3.49,null,Caramel toffees omhuld met pure cote dor chocolade Perfect om te delen of op tafel te zetten Samen met cocoa life bouwt cote d or aan een duurzame toekomst van cacao Vega,"https://www.ah.nl/producten/product/wi1390/cote-d-or-chokotoff
",https://static.ah.nl/dam/product/AHI_43545239353735383635?revLabel=3&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Snoep, koek, chips en chocolade/Snoep/Toffee, fudge, nougat/Toffees",Albert Heijn
Milka Reep alpenmelk,0.99,0.99,null,Zachte melkchocolade Hersluitbare verpakkingen Vega,"https://www.ah.nl/producten/product/wi1408/milka-reep-alpenmelk
",https://static.ah.nl/dam/product/AHI_43545239393136363438?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Home/Producten/Snoep, koek, chips en chocolade/Chocolade/Repen en tabletten/Melkchocolade repen/Melkchocolade",Albert Heijn
